municipality,group,variable,month,Viviendas Evaluadas,TOTAL
CHARAGUA,chagas viviendas,viviendas evaluadas,2011-09-01,50,50
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2011-09-01,1616,1616
CLIZA,chagas viviendas,viviendas evaluadas,2011-09-01,344,344
COCHABAMBA,chagas viviendas,viviendas evaluadas,2011-09-01,202,202
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2011-09-01,287,287
COMARAPA,chagas viviendas,viviendas evaluadas,2011-09-01,53,53
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2011-09-01,1477,1477
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2011-09-01,97,97
CUEVO,chagas viviendas,viviendas evaluadas,2011-09-01,825,825
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2011-09-01,59,59
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2011-09-01,319,319
GUTIERREZ,chagas viviendas,viviendas evaluadas,2011-09-01,101,101
HUACARETA,chagas viviendas,viviendas evaluadas,2011-09-01,176,176
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2011-09-01,55,55
ICLA,chagas viviendas,viviendas evaluadas,2011-09-01,124,124
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2011-09-01,1946,1946
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2011-09-01,159,159
LURIBAY,chagas viviendas,viviendas evaluadas,2011-09-01,583,583
MAIRANA,chagas viviendas,viviendas evaluadas,2011-09-01,51,51
MOJOCOYA,chagas viviendas,viviendas evaluadas,2011-09-01,28,28
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2011-09-01,888,888
MONTERO,chagas viviendas,viviendas evaluadas,2011-09-01,1,1
MORO MORO,chagas viviendas,viviendas evaluadas,2011-09-01,81,81
OMEREQUE,chagas viviendas,viviendas evaluadas,2011-09-01,31,31
PADCAYA,chagas viviendas,viviendas evaluadas,2011-09-01,136,136
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2011-09-01,76,76
PASORAPA,chagas viviendas,viviendas evaluadas,2011-09-01,89,89
POCONA,chagas viviendas,viviendas evaluadas,2011-09-01,181,181
POJO (CBBA),chagas viviendas,viviendas evaluadas,2011-09-01,57,57
POROMA,chagas viviendas,viviendas evaluadas,2011-09-01,61,61
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2011-09-01,47,47
PRESTO,chagas viviendas,viviendas evaluadas,2011-09-01,217,217
PUCARA,chagas viviendas,viviendas evaluadas,2011-09-01,42,42
PUNA,chagas viviendas,viviendas evaluadas,2011-09-01,269,269
PUNATA,chagas viviendas,viviendas evaluadas,2011-09-01,93,93
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2011-09-01,87,87
ROBORE,chagas viviendas,viviendas evaluadas,2011-09-01,29,29
SACABA,chagas viviendas,viviendas evaluadas,2011-09-01,411,411
SACABAMBA,chagas viviendas,viviendas evaluadas,2011-09-01,194,194
SAIPINA,chagas viviendas,viviendas evaluadas,2011-09-01,47,47
SAMAIPATA,chagas viviendas,viviendas evaluadas,2011-09-01,50,50
SAN BENITO,chagas viviendas,viviendas evaluadas,2011-09-01,198,198
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2011-09-01,194,194
SAN LUCAS,chagas viviendas,viviendas evaluadas,2011-09-01,560,560
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2011-09-01,267,267
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2011-09-01,0,0
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2011-09-01,12,12
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2011-09-01,104,104
SICAYA,chagas viviendas,viviendas evaluadas,2011-09-01,194,194
SOPACHUY,chagas viviendas,viviendas evaluadas,2011-09-01,381,381
TACOPAYA,chagas viviendas,viviendas evaluadas,2011-09-01,238,238
TAPACARI,chagas viviendas,viviendas evaluadas,2011-09-01,244,244
TARABUCO,chagas viviendas,viviendas evaluadas,2011-09-01,263,263
TARATA,chagas viviendas,viviendas evaluadas,2011-09-01,355,355
TARIJA,chagas viviendas,viviendas evaluadas,2011-09-01,25,25
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2011-09-01,315,315
TOCO,chagas viviendas,viviendas evaluadas,2011-09-01,174,174
TOLATA,chagas viviendas,viviendas evaluadas,2011-09-01,294,294
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2011-09-01,450,450
TUPIZA,chagas viviendas,viviendas evaluadas,2011-09-01,830,830
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2011-09-01,201,201
VILA VILA,chagas viviendas,viviendas evaluadas,2011-09-01,56,56
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2011-09-01,122,122
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2011-09-01,326,326
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2011-09-01,96,96
VILLAZON,chagas viviendas,viviendas evaluadas,2011-09-01,245,245
VINTO,chagas viviendas,viviendas evaluadas,2011-09-01,56,56
VITICHI,chagas viviendas,viviendas evaluadas,2011-09-01,200,200
YACUIBA,chagas viviendas,viviendas evaluadas,2011-09-01,332,332
YANACACHI,chagas viviendas,viviendas evaluadas,2011-09-01,293,293
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2011-09-01,288,288
ACACIO,chagas viviendas,viviendas evaluadas,2011-10-01,436,436
AIQUILE,chagas viviendas,viviendas evaluadas,2011-10-01,435,435
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2011-10-01,48,48
ARBIETO,chagas viviendas,viviendas evaluadas,2011-10-01,311,311
ARQUE,chagas viviendas,viviendas evaluadas,2011-10-01,119,119
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2011-10-01,238,238
AZURDUY,chagas viviendas,viviendas evaluadas,2011-10-01,25,25
BOYUIBE,chagas viviendas,viviendas evaluadas,2011-10-01,67,67
CABEZAS,chagas viviendas,viviendas evaluadas,2011-10-01,883,883
CAMARGO,chagas viviendas,viviendas evaluadas,2011-10-01,333,333
CAPINOTA,chagas viviendas,viviendas evaluadas,2011-10-01,84,84
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2011-10-01,896,896
CLIZA,chagas viviendas,viviendas evaluadas,2011-10-01,333,333
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2011-10-01,208,208
COMARAPA,chagas viviendas,viviendas evaluadas,2011-10-01,176,176
CORIPATA,chagas viviendas,viviendas evaluadas,2011-10-01,1193,1193
COTAGAITA,chagas viviendas,viviendas evaluadas,2011-10-01,492,492
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2011-10-01,83,83
CUEVO,chagas viviendas,viviendas evaluadas,2011-10-01,122,122
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2011-10-01,216,216
GUTIERREZ,chagas viviendas,viviendas evaluadas,2011-10-01,383,383
HUACARETA,chagas viviendas,viviendas evaluadas,2011-10-01,344,344
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2011-10-01,48,48
INCAHUASI,chagas viviendas,viviendas evaluadas,2011-10-01,179,179
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2011-10-01,394,394
LURIBAY,chagas viviendas,viviendas evaluadas,2011-10-01,532,532
MAIRANA,chagas viviendas,viviendas evaluadas,2011-10-01,50,50
MOJOCOYA,chagas viviendas,viviendas evaluadas,2011-10-01,36,36
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2011-10-01,239,239
MONTERO,chagas viviendas,viviendas evaluadas,2011-10-01,1,1
OCURI,chagas viviendas,viviendas evaluadas,2011-10-01,202,202
OMEREQUE,chagas viviendas,viviendas evaluadas,2011-10-01,24,24
PADCAYA,chagas viviendas,viviendas evaluadas,2011-10-01,110,110
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2011-10-01,26,26
PASORAPA,chagas viviendas,viviendas evaluadas,2011-10-01,121,121
POCOATA,chagas viviendas,viviendas evaluadas,2011-10-01,149,149
POCONA,chagas viviendas,viviendas evaluadas,2011-10-01,197,197
POROMA,chagas viviendas,viviendas evaluadas,2011-10-01,125,125
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2011-10-01,19,19
PRESTO,chagas viviendas,viviendas evaluadas,2011-10-01,164,164
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2011-10-01,2,2
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2011-10-01,81,81
RAVELO,chagas viviendas,viviendas evaluadas,2011-10-01,828,828
ROBORE,chagas viviendas,viviendas evaluadas,2011-10-01,28,28
SACABA,chagas viviendas,viviendas evaluadas,2011-10-01,312,312
SACABAMBA,chagas viviendas,viviendas evaluadas,2011-10-01,208,208
SAIPINA,chagas viviendas,viviendas evaluadas,2011-10-01,71,71
SAN BENITO,chagas viviendas,viviendas evaluadas,2011-10-01,236,236
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2011-10-01,95,95
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2011-10-01,0,0
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2011-10-01,9,9
SICAYA,chagas viviendas,viviendas evaluadas,2011-10-01,155,155
SOPACHUY,chagas viviendas,viviendas evaluadas,2011-10-01,12,12
TACOPAYA,chagas viviendas,viviendas evaluadas,2011-10-01,194,194
TAPACARI,chagas viviendas,viviendas evaluadas,2011-10-01,209,209
TARATA,chagas viviendas,viviendas evaluadas,2011-10-01,300,300
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2011-10-01,323,323
TOCO,chagas viviendas,viviendas evaluadas,2011-10-01,165,165
TOLATA,chagas viviendas,viviendas evaluadas,2011-10-01,266,266
TOMAVE,chagas viviendas,viviendas evaluadas,2011-10-01,202,202
TORO TORO,chagas viviendas,viviendas evaluadas,2011-10-01,135,135
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2011-10-01,366,366
TUPIZA,chagas viviendas,viviendas evaluadas,2011-10-01,760,760
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2011-10-01,71,71
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2011-10-01,224,224
VILA VILA,chagas viviendas,viviendas evaluadas,2011-10-01,29,29
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2011-10-01,115,115
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2011-10-01,77,77
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2011-10-01,36,36
VILLAZON,chagas viviendas,viviendas evaluadas,2011-10-01,276,276
VINTO,chagas viviendas,viviendas evaluadas,2011-10-01,117,117
VITICHI,chagas viviendas,viviendas evaluadas,2011-10-01,326,326
YACUIBA,chagas viviendas,viviendas evaluadas,2011-10-01,181,181
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2011-10-01,6,6
YANACACHI,chagas viviendas,viviendas evaluadas,2011-10-01,919,919
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2011-10-01,313,313
ACACIO,chagas viviendas,viviendas evaluadas,2011-11-01,219,219
AIQUILE,chagas viviendas,viviendas evaluadas,2011-11-01,119,119
ALCALA,chagas viviendas,viviendas evaluadas,2011-11-01,108,108
ANZALDO,chagas viviendas,viviendas evaluadas,2011-11-01,254,254
ARQUE,chagas viviendas,viviendas evaluadas,2011-11-01,77,77
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2011-11-01,268,268
BETANZOS,chagas viviendas,viviendas evaluadas,2011-11-01,254,254
CAJUATA,chagas viviendas,viviendas evaluadas,2011-11-01,1482,1482
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2011-11-01,268,268
CAPINOTA,chagas viviendas,viviendas evaluadas,2011-11-01,84,84
CKOCHAS,chagas viviendas,viviendas evaluadas,2011-11-01,602,602
CLIZA,chagas viviendas,viviendas evaluadas,2011-11-01,425,425
COCHABAMBA,chagas viviendas,viviendas evaluadas,2011-11-01,358,358
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2011-11-01,201,201
COMARAPA,chagas viviendas,viviendas evaluadas,2011-11-01,378,378
CORIPATA,chagas viviendas,viviendas evaluadas,2011-11-01,1238,1238
COTAGAITA,chagas viviendas,viviendas evaluadas,2011-11-01,435,435
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2011-11-01,13,13
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2011-11-01,89,89
EL VILLAR,chagas viviendas,viviendas evaluadas,2011-11-01,150,150
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2011-11-01,315,315
GUTIERREZ,chagas viviendas,viviendas evaluadas,2011-11-01,92,92
HUACARETA,chagas viviendas,viviendas evaluadas,2011-11-01,279,279
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2011-11-01,144,144
ICLA,chagas viviendas,viviendas evaluadas,2011-11-01,56,56
INCAHUASI,chagas viviendas,viviendas evaluadas,2011-11-01,286,286
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2011-11-01,415,415
LURIBAY,chagas viviendas,viviendas evaluadas,2011-11-01,1336,1336
MAIRANA,chagas viviendas,viviendas evaluadas,2011-11-01,43,43
MOJOCOYA,chagas viviendas,viviendas evaluadas,2011-11-01,339,339
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2011-11-01,352,352
MONTERO,chagas viviendas,viviendas evaluadas,2011-11-01,3,3
MORO MORO,chagas viviendas,viviendas evaluadas,2011-11-01,28,28
MOROCHATA,chagas viviendas,viviendas evaluadas,2011-11-01,35,35
OCURI,chagas viviendas,viviendas evaluadas,2011-11-01,101,101
PADCAYA,chagas viviendas,viviendas evaluadas,2011-11-01,280,280
PASORAPA,chagas viviendas,viviendas evaluadas,2011-11-01,75,75
POCONA,chagas viviendas,viviendas evaluadas,2011-11-01,199,199
POJO (CBBA),chagas viviendas,viviendas evaluadas,2011-11-01,34,34
POROMA,chagas viviendas,viviendas evaluadas,2011-11-01,193,193
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2011-11-01,235,235
PRESTO,chagas viviendas,viviendas evaluadas,2011-11-01,468,468
PUCARA,chagas viviendas,viviendas evaluadas,2011-11-01,61,61
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2011-11-01,543,543
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2011-11-01,16,16
RAVELO,chagas viviendas,viviendas evaluadas,2011-11-01,94,94
ROBORE,chagas viviendas,viviendas evaluadas,2011-11-01,33,33
SACABA,chagas viviendas,viviendas evaluadas,2011-11-01,252,252
SACABAMBA,chagas viviendas,viviendas evaluadas,2011-11-01,218,218
SAN BENITO,chagas viviendas,viviendas evaluadas,2011-11-01,200,200
SAN JULIAN,chagas viviendas,viviendas evaluadas,2011-11-01,35,35
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2011-11-01,274,274
SAN LUCAS,chagas viviendas,viviendas evaluadas,2011-11-01,76,76
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2011-11-01,10,10
SICAYA,chagas viviendas,viviendas evaluadas,2011-11-01,139,139
SUCRE,chagas viviendas,viviendas evaluadas,2011-11-01,170,170
TACOPAYA,chagas viviendas,viviendas evaluadas,2011-11-01,192,192
TAPACARI,chagas viviendas,viviendas evaluadas,2011-11-01,383,383
TARABUCO,chagas viviendas,viviendas evaluadas,2011-11-01,150,150
TARATA,chagas viviendas,viviendas evaluadas,2011-11-01,332,332
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2011-11-01,319,319
TOCO,chagas viviendas,viviendas evaluadas,2011-11-01,114,114
TOLATA,chagas viviendas,viviendas evaluadas,2011-11-01,276,276
TOMAVE,chagas viviendas,viviendas evaluadas,2011-11-01,184,184
TOMINA,chagas viviendas,viviendas evaluadas,2011-11-01,545,545
TORO TORO,chagas viviendas,viviendas evaluadas,2011-11-01,434,434
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2011-11-01,397,397
TUPIZA,chagas viviendas,viviendas evaluadas,2011-11-01,1166,1166
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2011-11-01,238,238
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2011-11-01,163,163
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2011-11-01,100,100
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2011-11-01,583,583
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2011-11-01,4,4
VINTO,chagas viviendas,viviendas evaluadas,2011-11-01,73,73
VITICHI,chagas viviendas,viviendas evaluadas,2011-11-01,84,84
WARNES,chagas viviendas,viviendas evaluadas,2011-11-01,7,7
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2011-11-01,122,122
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2011-11-01,386,386
ACACIO,chagas viviendas,viviendas evaluadas,2011-12-01,359,359
ALCALA,chagas viviendas,viviendas evaluadas,2011-12-01,89,89
ANZALDO,chagas viviendas,viviendas evaluadas,2011-12-01,361,361
ARANI,chagas viviendas,viviendas evaluadas,2011-12-01,280,280
ARBIETO,chagas viviendas,viviendas evaluadas,2011-12-01,15,15
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2011-12-01,239,239
AZURDUY,chagas viviendas,viviendas evaluadas,2011-12-01,17,17
CAJUATA,chagas viviendas,viviendas evaluadas,2011-12-01,1509,1509
CKOCHAS,chagas viviendas,viviendas evaluadas,2011-12-01,484,484
CLIZA,chagas viviendas,viviendas evaluadas,2011-12-01,496,496
COCHABAMBA,chagas viviendas,viviendas evaluadas,2011-12-01,84,84
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2011-12-01,264,264
CORIPATA,chagas viviendas,viviendas evaluadas,2011-12-01,1584,1584
COTAGAITA,chagas viviendas,viviendas evaluadas,2011-12-01,188,188
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2011-12-01,22,22
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2011-12-01,112,112
EL VILLAR,chagas viviendas,viviendas evaluadas,2011-12-01,97,97
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2011-12-01,145,145
INQUISIVI,chagas viviendas,viviendas evaluadas,2011-12-01,71,71
LA GUARDIA,chagas viviendas,viviendas evaluadas,2011-12-01,380,380
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2011-12-01,8,8
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2011-12-01,2,2
LICOMA PAMPA,chagas viviendas,viviendas evaluadas,2011-12-01,806,806
LURIBAY,chagas viviendas,viviendas evaluadas,2011-12-01,231,231
MIZQUE,chagas viviendas,viviendas evaluadas,2011-12-01,209,209
MOJOCOYA,chagas viviendas,viviendas evaluadas,2011-12-01,162,162
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2011-12-01,432,432
OCURI,chagas viviendas,viviendas evaluadas,2011-12-01,251,251
PADCAYA,chagas viviendas,viviendas evaluadas,2011-12-01,107,107
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2011-12-01,308,308
PASORAPA,chagas viviendas,viviendas evaluadas,2011-12-01,9,9
POCONA,chagas viviendas,viviendas evaluadas,2011-12-01,166,166
POJO (CBBA),chagas viviendas,viviendas evaluadas,2011-12-01,175,175
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2011-12-01,33,33
PUERTO VILLARROEL,chagas viviendas,viviendas evaluadas,2011-12-01,1,1
PUNA,chagas viviendas,viviendas evaluadas,2011-12-01,217,217
SACABA,chagas viviendas,viviendas evaluadas,2011-12-01,442,442
SACABAMBA,chagas viviendas,viviendas evaluadas,2011-12-01,210,210
SAIPINA,chagas viviendas,viviendas evaluadas,2011-12-01,20,20
SAN BENITO,chagas viviendas,viviendas evaluadas,2011-12-01,233,233
SAN LUCAS,chagas viviendas,viviendas evaluadas,2011-12-01,652,652
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2011-12-01,548,548
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2011-12-01,12,12
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2011-12-01,27,27
SICAYA,chagas viviendas,viviendas evaluadas,2011-12-01,199,199
SIPE SIPE,chagas viviendas,viviendas evaluadas,2011-12-01,183,183
SUCRE,chagas viviendas,viviendas evaluadas,2011-12-01,181,181
TACOPAYA,chagas viviendas,viviendas evaluadas,2011-12-01,214,214
TAPACARI,chagas viviendas,viviendas evaluadas,2011-12-01,78,78
TARABUCO,chagas viviendas,viviendas evaluadas,2011-12-01,164,164
TARIJA,chagas viviendas,viviendas evaluadas,2011-12-01,222,222
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2011-12-01,235,235
TOCO,chagas viviendas,viviendas evaluadas,2011-12-01,165,165
TOLATA,chagas viviendas,viviendas evaluadas,2011-12-01,2940,2940
TOMAVE,chagas viviendas,viviendas evaluadas,2011-12-01,219,219
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2011-12-01,315,315
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2011-12-01,202,202
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2011-12-01,27,27
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2011-12-01,201,201
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2011-12-01,181,181
VILLAZON,chagas viviendas,viviendas evaluadas,2011-12-01,477,477
VITICHI,chagas viviendas,viviendas evaluadas,2011-12-01,125,125
WARNES,chagas viviendas,viviendas evaluadas,2011-12-01,2,2
YACUIBA,chagas viviendas,viviendas evaluadas,2011-12-01,24,24
YUNCHARA,chagas viviendas,viviendas evaluadas,2011-12-01,36,36
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2011-12-01,84,84
